@relation R_data_frame

@attribute Primary.Type {ARSON,ASSAULT,BATTERY,BURGLARY,'CONCEALED CARRY LICENSE VIOLATION','CRIM SEXUAL ASSAULT','CRIMINAL DAMAGE','CRIMINAL TRESPASS','DECEPTIVE PRACTICE',GAMBLING,HOMICIDE,'INTERFERENCE WITH PUBLIC OFFICER',INTIMIDATION,KIDNAPPING,'LIQUOR LAW VIOLATION','MOTOR VEHICLE THEFT',NARCOTICS,NON-CRIMINAL,OBSCENITY,'OFFENSE INVOLVING CHILDREN','OTHER OFFENSE',PROSTITUTION,'PUBLIC PEACE VIOLATION',ROBBERY,'SEX OFFENSE',STALKING,THEFT,'WEAPONS VIOLATION'}
@attribute Location.Description {'','ABANDONED BUILDING',AIRCRAFT,'AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA','AIRPORT BUILDING NON-TERMINAL - SECURE AREA','AIRPORT EXTERIOR - NON-SECURE AREA','AIRPORT EXTERIOR - SECURE AREA','AIRPORT PARKING LOT','AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA','AIRPORT TERMINAL LOWER LEVEL - SECURE AREA','AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA','AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA','AIRPORT TERMINAL UPPER LEVEL - SECURE AREA','AIRPORT VENDING ESTABLISHMENT',ALLEY,'ANIMAL HOSPITAL',APARTMENT,'APPLIANCE STORE','ATHLETIC CLUB','ATM (AUTOMATIC TELLER MACHINE)',AUTO,'AUTO / BOAT / RV DEALERSHIP',BANK,'BAR OR TAVERN',BARBERSHOP,'BOWLING ALLEY',BRIDGE,'CAR WASH','CHA APARTMENT','CHA HALLWAY/STAIRWELL/ELEVATOR','CHA PARKING LOT/GROUNDS','CHURCH/SYNAGOGUE/PLACE OF WORSHIP','CLEANING STORE','COLLEGE/UNIVERSITY GROUNDS','COLLEGE/UNIVERSITY RESIDENCE HALL','COMMERCIAL / BUSINESS OFFICE','CONSTRUCTION SITE','CONVENIENCE STORE','CTA BUS','CTA BUS STOP','CTA GARAGE / OTHER PROPERTY','CTA PLATFORM','CTA PROPERTY','CTA STATION','CTA TRAIN','CURRENCY EXCHANGE','DAY CARE CENTER','DEPARTMENT STORE','DRIVEWAY - RESIDENTIAL','DRUG STORE','FACTORY/MANUFACTURING BUILDING','FEDERAL BUILDING','FOREST PRESERVE','GAS STATION','GOVERNMENT BUILDING/PROPERTY','GROCERY FOOD STORE','HOSPITAL BUILDING/GROUNDS',HOTEL/MOTEL,HOUSE,LIBRARY,'MEDICAL/DENTAL OFFICE','MOVIE HOUSE/THEATER',NEWSSTAND,'NURSING HOME/RETIREMENT HOME',OTHER,'OTHER COMMERCIAL TRANSPORTATION','OTHER RAILROAD PROP / TRAIN DEPOT','PARK PROPERTY','PARKING LOT','PARKING LOT/GARAGE(NON.RESID.)','PAWN SHOP','POLICE FACILITY/VEH PARKING LOT','POOL ROOM',RESIDENCE,RESIDENCE-GARAGE,'RESIDENCE PORCH/HALLWAY','RESIDENTIAL YARD (FRONT/BACK)',RESTAURANT,'SAVINGS AND LOAN','SCHOOL, PRIVATE, BUILDING','SCHOOL, PRIVATE, GROUNDS','SCHOOL, PUBLIC, BUILDING','SCHOOL, PUBLIC, GROUNDS',SIDEWALK,'SMALL RETAIL STORE','SPORTS ARENA/STADIUM',STREET,'TAVERN/LIQUOR STORE',TAXICAB,'VACANT LOT/LAND',VEHICLE-COMMERCIAL,'VEHICLE - DELIVERY TRUCK','VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)','VEHICLE NON-COMMERCIAL',WAREHOUSE}
@attribute Arrest {false,true}
@attribute Domestic {false,true}
@attribute Latitude numeric
@attribute Longitude numeric

@data
BURGLARY,'CHA APARTMENT',false,false,41.861974,-87.710418
THEFT,STREET,false,false,41.921823,-87.648252
'OTHER OFFENSE',RESIDENCE,false,false,41.881835,-87.709462
THEFT,'DEPARTMENT STORE',true,false,41.881718,-87.62776
NARCOTICS,STREET,true,false,41.874529,-87.711835
'LIQUOR LAW VIOLATION','GROCERY FOOD STORE',true,false,41.877579,-87.629282
THEFT,STREET,false,false,41.818462,-87.615131
ROBBERY,STREET,false,false,41.69638,-87.613027
THEFT,'DEPARTMENT STORE',true,false,41.695982,-87.596653
'OTHER OFFENSE',STREET,true,false,41.864555,-87.707155
'OTHER OFFENSE','OTHER RAILROAD PROP / TRAIN DEPOT',true,false,41.83097,-87.62929
'MOTOR VEHICLE THEFT','PARKING LOT/GARAGE(NON.RESID.)',false,false,41.96801,-87.749364
NARCOTICS,SIDEWALK,true,false,41.866202,-87.72304
BATTERY,'CHA APARTMENT',true,false,41.903126,-87.632183
'CRIMINAL TRESPASS',OTHER,true,false,41.850168,-87.68905
BATTERY,SIDEWALK,false,false,41.795991,-87.630542
'CRIMINAL TRESPASS',RESTAURANT,false,false,41.769414,-87.663942
'CRIMINAL TRESPASS','GAS STATION',true,false,41.74988,-87.663427
ROBBERY,RESIDENCE-GARAGE,false,false,41.984095,-87.70283
'OTHER OFFENSE',STREET,true,false,41.902656,-87.727119
NARCOTICS,ALLEY,true,false,41.874217,-87.736435
BATTERY,'CHURCH/SYNAGOGUE/PLACE OF WORSHIP',true,false,41.988939,-87.704945
THEFT,'DEPARTMENT STORE',true,false,41.881718,-87.62776
'MOTOR VEHICLE THEFT',STREET,false,false,41.880598,-87.736537
'OTHER OFFENSE',APARTMENT,true,true,41.893522,-87.745761
THEFT,STREET,false,false,41.930413,-87.655712
'OTHER OFFENSE',STREET,true,false,41.893575,-87.721817
THEFT,'GROCERY FOOD STORE',false,false,41.799108,-87.595018
ASSAULT,APARTMENT,false,true,41.877044,-87.729135
BATTERY,SIDEWALK,false,false,41.890283,-87.634035
BATTERY,APARTMENT,false,false,41.749205,-87.575941
BATTERY,APARTMENT,false,false,41.9789,-87.656486
THEFT,'SMALL RETAIL STORE',false,false,41.89267,-87.628106
BATTERY,RESIDENCE,false,true,41.76083,-87.564321
THEFT,'DRIVEWAY - RESIDENTIAL',false,false,41.978407,-87.736298
'DECEPTIVE PRACTICE',BANK,false,false,41.866996,-87.627419
NARCOTICS,STREET,true,false,41.731408,-87.551289
THEFT,STREET,false,false,41.897895,-87.624097
'OTHER OFFENSE',STREET,true,false,41.786241,-87.651032
ASSAULT,RESIDENCE,false,false,41.782074,-87.66913
BATTERY,STREET,false,false,41.880486,-87.725665
THEFT,STREET,false,false,41.928409,-87.653712
'DECEPTIVE PRACTICE','SMALL RETAIL STORE',false,false,41.897895,-87.624097
'DECEPTIVE PRACTICE','CTA STATION',false,false,41.878177,-87.627946
'CRIMINAL DAMAGE',APARTMENT,false,false,41.756216,-87.565105
BATTERY,STREET,false,true,41.701454,-87.642969
'WEAPONS VIOLATION',APARTMENT,true,false,41.879392,-87.75391
NARCOTICS,SIDEWALK,true,false,41.874503,-87.713704
THEFT,'ATHLETIC CLUB',false,false,41.911151,-87.635982
THEFT,STREET,false,false,41.910704,-87.632452
THEFT,STREET,false,false,41.92245,-87.635738
'OTHER OFFENSE',RESIDENCE,false,true,41.819397,-87.612864
'MOTOR VEHICLE THEFT',STREET,false,false,41.967597,-87.701459
BATTERY,RESIDENCE,false,true,41.928341,-87.709983
'OTHER OFFENSE',RESIDENCE,false,true,41.90534,-87.690781
'OTHER OFFENSE','CONVENIENCE STORE',false,false,41.77407,-87.644639
THEFT,'DEPARTMENT STORE',true,false,41.8835,-87.627877
'OTHER OFFENSE',STREET,true,false,41.784156,-87.661904
'OTHER OFFENSE',RESTAURANT,true,false,41.773068,-87.644614
BATTERY,'CTA BUS',false,false,41.896283,-87.654362
ASSAULT,OTHER,false,false,41.89399,-87.702156
ASSAULT,'SMALL RETAIL STORE',false,false,41.898768,-87.624116
THEFT,'RESIDENCE PORCH/HALLWAY',false,false,41.724744,-87.597284
'CRIMINAL DAMAGE',STREET,false,false,41.906519,-87.631532
BURGLARY,'MEDICAL/DENTAL OFFICE',false,false,41.801045,-87.690767
ROBBERY,'RESIDENTIAL YARD (FRONT/BACK)',false,false,41.802502,-87.656303
'WEAPONS VIOLATION','RESIDENTIAL YARD (FRONT/BACK)',false,false,41.85486,-87.711236
'CRIMINAL TRESPASS','PARKING LOT/GARAGE(NON.RESID.)',true,false,41.715681,-87.643058
BATTERY,APARTMENT,false,false,41.923463,-87.719404
THEFT,'PARKING LOT/GARAGE(NON.RESID.)',false,false,41.887472,-87.646174
'CRIMINAL TRESPASS','PARK PROPERTY',false,false,41.967507,-87.66941
ASSAULT,'SCHOOL, PRIVATE, BUILDING',false,false,41.920859,-87.648604
ASSAULT,APARTMENT,false,false,41.832316,-87.667242
'DECEPTIVE PRACTICE',RESIDENCE,false,false,41.841395,-87.656553
'CRIMINAL DAMAGE',STREET,false,false,41.904144,-87.675838
THEFT,'ATHLETIC CLUB',false,false,41.930049,-87.685921
BURGLARY,RESIDENCE-GARAGE,false,false,41.915187,-87.79618
'WEAPONS VIOLATION',RESTAURANT,false,false,41.839224,-87.646308
BURGLARY,RESIDENCE,false,false,41.935652,-87.653963
ASSAULT,LIBRARY,false,false,41.903822,-87.63662
ROBBERY,STREET,false,false,41.926982,-87.646385
THEFT,RESTAURANT,false,false,41.884476,-87.631311
THEFT,'SMALL RETAIL STORE',false,false,41.892097,-87.624164
THEFT,RESTAURANT,false,false,41.923801,-87.668158
ROBBERY,STREET,false,false,41.749517,-87.563767
ROBBERY,'SMALL RETAIL STORE',false,false,41.903255,-87.673015
ROBBERY,RESIDENCE-GARAGE,false,false,41.922777,-87.778115
'DECEPTIVE PRACTICE',RESIDENCE,false,false,41.964071,-87.735744
THEFT,STREET,false,false,41.89171,-87.645842
THEFT,RESTAURANT,false,false,41.891662,-87.628466
THEFT,RESTAURANT,false,false,41.88177,-87.63531
BATTERY,APARTMENT,false,true,41.995605,-87.672764
'CRIMINAL DAMAGE',APARTMENT,false,false,41.861335,-87.62569
THEFT,'DEPARTMENT STORE',false,false,41.74271,-87.634088
THEFT,'CTA TRAIN',false,false,41.925398,-87.652311
ASSAULT,APARTMENT,true,false,41.728721,-87.603002
THEFT,STREET,false,false,41.780519,-87.690994
BATTERY,'RESIDENCE PORCH/HALLWAY',false,true,41.879437,-87.750414
'CRIMINAL TRESPASS','RESIDENCE PORCH/HALLWAY',true,false,41.753107,-87.56383
BATTERY,'GOVERNMENT BUILDING/PROPERTY',false,false,41.895317,-87.728944
'CRIMINAL DAMAGE','RESIDENTIAL YARD (FRONT/BACK)',false,false,41.917785,-87.737583
'OTHER OFFENSE',STREET,false,false,41.870953,-87.70688
BATTERY,'GROCERY FOOD STORE',false,false,41.722485,-87.662704
BATTERY,'CTA PLATFORM',false,false,41.87523,-87.686254
BURGLARY,APARTMENT,false,false,41.901332,-87.753304
THEFT,'HOSPITAL BUILDING/GROUNDS',false,false,41.961287,-87.692796
THEFT,'SMALL RETAIL STORE',false,false,41.911187,-87.677481
'MOTOR VEHICLE THEFT',STREET,false,false,41.836601,-87.61677
'CRIMINAL TRESPASS',RESTAURANT,true,false,41.702684,-87.525274
THEFT,HOTEL/MOTEL,false,false,41.875273,-87.624251
THEFT,RESTAURANT,false,false,41.892509,-87.62607
'DECEPTIVE PRACTICE',OTHER,false,false,41.930286,-87.643649
THEFT,'CTA PLATFORM',false,false,41.891303,-87.628055
THEFT,HOTEL/MOTEL,false,false,41.887968,-87.625701
THEFT,'COMMERCIAL / BUSINESS OFFICE',false,false,41.892769,-87.628109
'OTHER OFFENSE',RESIDENCE,false,true,41.756904,-87.647839
'MOTOR VEHICLE THEFT',STREET,false,false,41.970745,-87.73427
ROBBERY,BANK,false,false,41.728263,-87.550169
THEFT,'PARKING LOT/GARAGE(NON.RESID.)',true,false,41.886868,-87.736413
'MOTOR VEHICLE THEFT','PARKING LOT/GARAGE(NON.RESID.)',false,false,41.910724,-87.678001
BATTERY,SIDEWALK,false,true,41.947574,-87.688284
'MOTOR VEHICLE THEFT',STREET,false,false,41.92685,-87.736676
BATTERY,STREET,true,false,41.772666,-87.701752
THEFT,'CTA TRAIN',false,false,41.852419,-87.62708
'MOTOR VEHICLE THEFT',STREET,false,false,41.970712,-87.700417
'MOTOR VEHICLE THEFT',STREET,false,false,41.828036,-87.605855
'MOTOR VEHICLE THEFT','GAS STATION',false,false,41.873281,-87.719745
'MOTOR VEHICLE THEFT',STREET,false,false,41.963927,-87.786766
'CRIMINAL DAMAGE','PARKING LOT/GARAGE(NON.RESID.)',false,false,41.791921,-87.723121
BATTERY,APARTMENT,true,true,41.872566,-87.684977
NARCOTICS,'VEHICLE NON-COMMERCIAL',true,false,41.894514,-87.722385
ROBBERY,SIDEWALK,false,false,41.849954,-87.68558
BATTERY,ALLEY,false,false,41.789769,-87.649906
THEFT,'PARKING LOT/GARAGE(NON.RESID.)',false,false,41.844,-87.628443
ASSAULT,'RESIDENTIAL YARD (FRONT/BACK)',false,true,41.974559,-87.793957
'MOTOR VEHICLE THEFT',STREET,false,false,41.997329,-87.7913
THEFT,STREET,false,false,41.89778,-87.624105
'MOTOR VEHICLE THEFT',STREET,false,false,41.99144,-87.658258
THEFT,'CAR WASH',true,false,41.823078,-87.641055
BATTERY,RESIDENCE,false,true,41.709709,-87.652637
'MOTOR VEHICLE THEFT',STREET,false,false,41.882785,-87.707036
THEFT,STREET,false,false,41.827918,-87.67401
ASSAULT,RESIDENCE,true,true,41.776063,-87.727576
'CRIMINAL DAMAGE',APARTMENT,false,false,41.810408,-87.666699
NARCOTICS,STREET,true,false,41.888657,-87.749239
'OTHER OFFENSE',STREET,false,false,41.781596,-87.61566
'MOTOR VEHICLE THEFT',STREET,false,false,41.772381,-87.71636
'DECEPTIVE PRACTICE',RESIDENCE,false,false,41.884493,-87.627377
THEFT,STREET,false,false,41.893647,-87.631177
THEFT,'BAR OR TAVERN',false,false,41.890389,-87.628021
'MOTOR VEHICLE THEFT',STREET,false,false,41.746664,-87.734976
THEFT,RESTAURANT,false,false,41.721248,-87.659969
BATTERY,STREET,false,false,41.924451,-87.798936
'CRIMINAL DAMAGE','COMMERCIAL / BUSINESS OFFICE',false,false,41.866505,-87.696335
BATTERY,APARTMENT,false,true,41.779049,-87.762986
BURGLARY,APARTMENT,false,false,41.905594,-87.671628
BATTERY,RESIDENCE,false,true,41.84184,-87.634195
'CRIMINAL DAMAGE',STREET,false,false,41.937874,-87.750018
BURGLARY,RESIDENCE,false,false,41.873969,-87.625988
ROBBERY,SIDEWALK,false,false,41.845648,-87.622923
'OTHER OFFENSE',RESIDENCE,false,true,41.770914,-87.589568
THEFT,'GAS STATION',false,false,41.767449,-87.585957
'MOTOR VEHICLE THEFT','GAS STATION',false,false,41.772252,-87.629944
BATTERY,APARTMENT,true,true,41.763067,-87.580521
'WEAPONS VIOLATION',STREET,true,false,41.784966,-87.615743
ASSAULT,SIDEWALK,false,true,41.841666,-87.72204
ROBBERY,STREET,false,false,41.919223,-87.689216
'MOTOR VEHICLE THEFT',STREET,false,false,41.944929,-87.769818
ASSAULT,APARTMENT,true,false,41.782843,-87.623775
BATTERY,SIDEWALK,false,false,41.778019,-87.76345
'DECEPTIVE PRACTICE',TAXICAB,false,false,41.777967,-87.615568
'MOTOR VEHICLE THEFT','PARKING LOT/GARAGE(NON.RESID.)',false,false,41.993888,-87.748337
BATTERY,OTHER,false,false,41.862292,-87.63909
BATTERY,APARTMENT,false,true,41.805077,-87.618046
BATTERY,RESIDENCE,false,true,41.665028,-87.620026
'CRIMINAL DAMAGE',STREET,false,false,41.777896,-87.601612
BATTERY,'HOSPITAL BUILDING/GROUNDS',false,false,41.975152,-87.698898
BATTERY,APARTMENT,false,false,41.983848,-87.700393
ROBBERY,STREET,false,false,41.887385,-87.624551
THEFT,'GAS STATION',false,false,41.866255,-87.718968
'OTHER OFFENSE',RESIDENCE,false,false,41.808902,-87.604362
'OTHER OFFENSE',RESIDENCE,false,false,41.947842,-87.654348
'MOTOR VEHICLE THEFT',STREET,false,false,41.85286,-87.624682
BATTERY,RESIDENCE,false,true,41.754616,-87.561441
ROBBERY,'CTA BUS',false,false,41.851396,-87.734779
BATTERY,APARTMENT,false,true,41.725693,-87.605421
ASSAULT,'RESIDENTIAL YARD (FRONT/BACK)',false,false,41.739127,-87.647351
'WEAPONS VIOLATION',ALLEY,false,false,41.733016,-87.603448
'CRIMINAL TRESPASS','CHA APARTMENT',true,false,41.65672,-87.607563
'PUBLIC PEACE VIOLATION',OTHER,false,false,41.980981,-87.806345
BATTERY,RESIDENCE,false,false,41.997321,-87.757587
BATTERY,RESIDENCE,false,true,41.997321,-87.757587
THEFT,'CTA TRAIN',false,false,41.768789,-87.625513
THEFT,SIDEWALK,false,false,41.70228,-87.628151
'OTHER OFFENSE',STREET,false,false,41.75702,-87.647845
'WEAPONS VIOLATION',STREET,true,false,41.896433,-87.710818
BATTERY,APARTMENT,false,true,41.848789,-87.734422
BATTERY,RESIDENCE,false,true,41.732979,-87.606254
BATTERY,RESIDENCE,false,true,41.673548,-87.616796
BATTERY,APARTMENT,true,true,41.746677,-87.666205
THEFT,'RESIDENTIAL YARD (FRONT/BACK)',false,false,41.789784,-87.663242
BATTERY,RESIDENCE,false,true,41.789415,-87.670532
ASSAULT,APARTMENT,false,true,41.878365,-87.763228
BATTERY,'CHA APARTMENT',true,false,41.908431,-87.63851
BATTERY,APARTMENT,false,true,41.6546,-87.613149
NARCOTICS,STREET,true,false,41.763273,-87.592515
BATTERY,STREET,false,false,41.702294,-87.628151
'CRIMINAL TRESPASS','CTA PLATFORM',true,false,41.978108,-87.904123
BATTERY,APARTMENT,false,true,41.852653,-87.711173
'MOTOR VEHICLE THEFT','PARKING LOT/GARAGE(NON.RESID.)',false,false,41.970592,-87.728097
BATTERY,APARTMENT,true,true,41.935478,-87.722633
'MOTOR VEHICLE THEFT','GAS STATION',false,false,41.875626,-87.62945
'CRIMINAL DAMAGE','CTA GARAGE / OTHER PROPERTY',false,false,41.968406,-87.712784
THEFT,'SMALL RETAIL STORE',false,false,41.893647,-87.631177
'OTHER OFFENSE',RESIDENCE,false,false,41.764487,-87.64925
THEFT,'VEHICLE NON-COMMERCIAL',false,false,41.790009,-87.647479
BATTERY,APARTMENT,false,false,41.753367,-87.642893
'INTERFERENCE WITH PUBLIC OFFICER',STREET,true,false,41.793825,-87.652741
BURGLARY,RESIDENCE,false,false,41.89109,-87.656462
BATTERY,APARTMENT,true,true,41.931842,-87.640839
ROBBERY,SIDEWALK,false,false,41.79772,-87.617677
BATTERY,APARTMENT,false,false,41.90347,-87.75828
BATTERY,APARTMENT,true,true,41.897617,-87.762153
BATTERY,ALLEY,false,false,41.876584,-87.760402
THEFT,'SMALL RETAIL STORE',false,false,41.893647,-87.631177
NARCOTICS,STREET,true,false,41.783891,-87.6154
BURGLARY,RESIDENCE,false,false,41.798299,-87.693927
NARCOTICS,'COMMERCIAL / BUSINESS OFFICE',true,false,42.018496,-87.675942
THEFT,OTHER,false,false,41.96825,-87.727325
ROBBERY,STREET,false,false,41.998584,-87.682596
'OTHER OFFENSE',RESIDENCE,false,true,41.943873,-87.78238
'MOTOR VEHICLE THEFT',STREET,false,false,41.890874,-87.627476
BATTERY,APARTMENT,true,true,41.950711,-87.647237
THEFT,STREET,false,false,41.883811,-87.671812
'OTHER OFFENSE',RESIDENCE,false,true,41.919289,-87.780434
NARCOTICS,'RESIDENTIAL YARD (FRONT/BACK)',true,false,41.858543,-87.712757
BATTERY,APARTMENT,false,false,41.779944,-87.698289
'OTHER OFFENSE',RESIDENCE,false,false,41.814162,-87.618286
ROBBERY,STREET,false,false,41.850931,-87.635047
'MOTOR VEHICLE THEFT',ALLEY,false,false,41.985519,-87.713832
'SEX OFFENSE',RESIDENCE,false,false,41.86039,-87.706715
THEFT,'CTA GARAGE / OTHER PROPERTY',false,false,41.877669,-87.629285
THEFT,'GROCERY FOOD STORE',true,false,41.74271,-87.634088
NARCOTICS,ALLEY,true,false,41.861903,-87.729934
THEFT,'GROCERY FOOD STORE',true,false,41.695908,-87.595823
BATTERY,RESIDENCE,false,true,41.668148,-87.635573
'DECEPTIVE PRACTICE',RESTAURANT,false,false,41.933301,-87.645289
'MOTOR VEHICLE THEFT','PARKING LOT/GARAGE(NON.RESID.)',false,false,41.73626,-87.628069
ROBBERY,STREET,false,false,41.88423,-87.682759
BATTERY,'CTA BUS',false,false,41.882334,-87.627842
ASSAULT,ALLEY,false,true,41.882106,-87.684628
THEFT,HOTEL/MOTEL,false,false,41.899946,-87.627799
BATTERY,'RESIDENTIAL YARD (FRONT/BACK)',false,true,41.845548,-87.713598
'DECEPTIVE PRACTICE',RESTAURANT,true,false,41.891199,-87.624138
NARCOTICS,'PARKING LOT/GARAGE(NON.RESID.)',true,false,41.763932,-87.702801
THEFT,APARTMENT,false,true,41.781577,-87.61566
'CRIMINAL DAMAGE',RESIDENCE,false,false,41.852419,-87.62708
'CRIMINAL DAMAGE',APARTMENT,false,true,41.792277,-87.622402
'MOTOR VEHICLE THEFT',STREET,false,false,41.805387,-87.610113
'CRIMINAL DAMAGE',RESIDENCE,false,true,41.756235,-87.558061
'WEAPONS VIOLATION',STREET,false,false,41.694335,-87.62904
BATTERY,APARTMENT,false,false,41.891072,-87.616459
BATTERY,APARTMENT,false,true,41.759567,-87.655772
THEFT,'CHA APARTMENT',false,false,41.877227,-87.714618
'CRIMINAL DAMAGE',APARTMENT,false,true,41.786524,-87.643758
ROBBERY,SIDEWALK,false,false,41.907298,-87.625646
'WEAPONS VIOLATION',RESIDENCE,false,true,41.760886,-87.630079
NARCOTICS,SIDEWALK,true,false,41.880661,-87.731186
ASSAULT,RESIDENCE,false,false,41.912298,-87.751684
'OTHER OFFENSE','RESIDENCE PORCH/HALLWAY',true,false,41.875744,-87.755871
ASSAULT,RESIDENCE,false,true,41.718484,-87.574034
'CRIMINAL DAMAGE',APARTMENT,false,false,41.884749,-87.763344
BATTERY,'BAR OR TAVERN',false,false,41.890032,-87.630229
'OTHER OFFENSE',STREET,true,false,41.757169,-87.566032
THEFT,HOTEL/MOTEL,false,false,41.888267,-87.627075
THEFT,'GROCERY FOOD STORE',true,false,41.923976,-87.766294
BATTERY,RESIDENCE,false,true,41.732284,-87.595018
BATTERY,APARTMENT,false,true,41.876628,-87.650097
'MOTOR VEHICLE THEFT',STREET,false,false,41.77742,-87.63498
'CRIM SEXUAL ASSAULT',OTHER,false,false,41.874158,-87.669246
BATTERY,RESIDENCE,true,false,41.702436,-87.649422
BATTERY,STREET,false,false,41.824651,-87.604848
BATTERY,STREET,false,false,41.764139,-87.719243
BATTERY,APARTMENT,false,true,41.793543,-87.642707
'CRIMINAL TRESPASS',ALLEY,true,false,41.725739,-87.602222
THEFT,RESIDENCE,false,true,41.720384,-87.538913
BATTERY,APARTMENT,false,true,41.780664,-87.673937
'CRIMINAL DAMAGE',RESIDENCE,false,false,41.776963,-87.66662
THEFT,RESTAURANT,true,false,41.953177,-87.767308
THEFT,TAXICAB,false,false,41.782498,-87.643754
THEFT,'CONVENIENCE STORE',false,false,41.811551,-87.665048
BATTERY,APARTMENT,true,true,41.946445,-87.643346
NARCOTICS,RESIDENCE,true,false,41.899789,-87.722551
'CRIMINAL TRESPASS',RESTAURANT,true,false,41.873635,-87.710081
ASSAULT,APARTMENT,false,true,41.870284,-87.681241
ROBBERY,SIDEWALK,false,false,41.890018,-87.648765
'OTHER OFFENSE',APARTMENT,false,false,41.861698,-87.651688
'CRIMINAL TRESPASS',RESIDENCE,false,false,41.908998,-87.689646
'CRIMINAL DAMAGE',RESIDENCE,false,false,41.721136,-87.616542
'CRIMINAL TRESPASS','RESIDENTIAL YARD (FRONT/BACK)',false,false,41.795085,-87.665827
BATTERY,APARTMENT,false,false,41.782088,-87.614063
ROBBERY,SIDEWALK,false,false,41.922509,-87.7561
'MOTOR VEHICLE THEFT',STREET,false,false,41.909569,-87.676201
BATTERY,'PARKING LOT/GARAGE(NON.RESID.)',true,true,41.909591,-87.748806
'MOTOR VEHICLE THEFT',RESIDENCE-GARAGE,false,false,41.912359,-87.74708
'OTHER OFFENSE',STREET,true,false,41.892465,-87.713784
BATTERY,'VEHICLE NON-COMMERCIAL',false,true,41.895505,-87.711742
NARCOTICS,SIDEWALK,true,false,41.863464,-87.729978
THEFT,'CTA TRAIN',false,false,41.721627,-87.624485
THEFT,RESTAURANT,false,false,41.889752,-87.631073
THEFT,RESTAURANT,false,false,41.888372,-87.628032
BATTERY,HOTEL/MOTEL,false,true,41.880775,-87.627029
'MOTOR VEHICLE THEFT',RESIDENCE,false,false,41.799237,-87.644069
'OTHER OFFENSE',STREET,false,true,41.75127,-87.585822
NARCOTICS,'CHA HALLWAY/STAIRWELL/ELEVATOR',true,false,41.880933,-87.709257
ASSAULT,APARTMENT,false,true,41.754304,-87.582155
ASSAULT,'CONVENIENCE STORE',true,false,41.736016,-87.647618
'OTHER OFFENSE',OTHER,false,true,41.683989,-87.613945
THEFT,'SMALL RETAIL STORE',false,false,41.765966,-87.589966
ROBBERY,'GAS STATION',false,false,41.866844,-87.625817
ASSAULT,'POLICE FACILITY/VEH PARKING LOT',false,true,41.801719,-87.630704
'CRIMINAL TRESPASS','DEPARTMENT STORE',true,false,41.868542,-87.639235
THEFT,'VEHICLE NON-COMMERCIAL',false,false,41.914651,-87.680955
THEFT,'SMALL RETAIL STORE',true,false,41.939906,-87.65441
'CRIMINAL DAMAGE','PARKING LOT/GARAGE(NON.RESID.)',false,false,41.852732,-87.70139
ASSAULT,RESIDENCE,false,true,41.852827,-87.721034
BATTERY,SIDEWALK,false,true,41.742381,-87.682672
'CRIMINAL DAMAGE','CAR WASH',false,false,41.947402,-87.707841
ARSON,RESIDENCE,false,false,41.879309,-87.760462
THEFT,STREET,false,false,41.905707,-87.6871
'MOTOR VEHICLE THEFT',STREET,false,false,41.858543,-87.712757
'MOTOR VEHICLE THEFT',STREET,false,false,41.917551,-87.713512
'CRIMINAL DAMAGE',STREET,false,false,41.742978,-87.619549
THEFT,'DEPARTMENT STORE',false,false,41.931583,-87.742773
'CRIMINAL DAMAGE',HOTEL/MOTEL,false,false,41.711715,-87.642954
BURGLARY,RESIDENCE,false,false,41.954505,-87.708033
THEFT,STREET,false,false,41.89587,-87.758077
THEFT,STREET,false,false,41.913617,-87.635349
'CRIMINAL DAMAGE','RESIDENTIAL YARD (FRONT/BACK)',false,false,41.760476,-87.650356
THEFT,'SMALL RETAIL STORE',true,false,41.925231,-87.662514
BATTERY,APARTMENT,false,false,41.973589,-87.663386
'CRIMINAL DAMAGE',OTHER,false,false,41.7494,-87.724067
'MOTOR VEHICLE THEFT','GAS STATION',false,false,41.809523,-87.596832
'CRIMINAL DAMAGE',RESIDENCE,false,true,41.855589,-87.663705
'CRIMINAL DAMAGE','RESIDENTIAL YARD (FRONT/BACK)',false,false,41.899574,-87.72133
'OFFENSE INVOLVING CHILDREN',SIDEWALK,false,false,41.961761,-87.655829
BATTERY,APARTMENT,false,true,41.764802,-87.576941
ASSAULT,STREET,false,false,41.768243,-87.689009
'MOTOR VEHICLE THEFT',STREET,false,false,41.687762,-87.669025
'CRIMINAL DAMAGE',RESIDENCE,false,false,41.774994,-87.682174
'MOTOR VEHICLE THEFT',STREET,false,false,41.943929,-87.665145
ROBBERY,STREET,false,false,41.778732,-87.688516
THEFT,RESIDENCE,false,false,41.945752,-87.672904
BATTERY,HOTEL/MOTEL,false,false,41.895751,-87.623496
THEFT,APARTMENT,false,true,41.886478,-87.763402
'OTHER OFFENSE',APARTMENT,false,false,41.871775,-87.714211
'MOTOR VEHICLE THEFT',STREET,true,false,41.852337,-87.632
BATTERY,APARTMENT,false,false,41.783674,-87.596277
